Rank,Company,SS,AS,CCS,OES,RTS,TOS
294,astra_microwave_products_ltd_2023_2024,0.2651,0.6667,0.2222,0.7,1.0,0.4968
295,arvind_ltd_2023_2024,0.3314,1.0,0.5556,0.3,0.5,0.4967
296,electronics_mart_india_ltd_2023_2024,0.24,1.0,0.4444,0.3,1.0,0.4961
297,techno_electric_engineering_company_ltd_2023_2024,0.2389,1.0,0.4444,0.3,1.0,0.4958
298,home_first_finance_company_india_ltd_2023_2024,0.3474,1.0,0.3333,0.7,0.0,0.4952
299,ganesh_benzoplast_ltd_2023_2024,0.3128,1.0,0.6667,0.0,1.0,0.4949
300,mitsu_chem_plast_ltd_2023_2024,0.3128,1.0,0.6667,0.0,1.0,0.4949
301,mayur_uniquoters_ltd_2023_2024,0.375,0.6667,0.0,0.8,1.0,0.4938
302,bata_india_ltd_2023_2024,0.375,0.6667,0.0,0.8,1.0,0.4938
303,tata_elxsi_ltd_2023_2024,0.341,1.0,0.3333,0.7,0.0,0.4936
304,macrotech_developers_ltd_2023_2024,0.2284,0.6667,0.4444,0.7,0.5,0.4932
305,motilal_oswal_financial_services_ltd_2023_2024,0.228,1.0,0.4444,0.3,1.0,0.4931
306,jkumar_infraprojects_ltd_2023_2024,0.3156,1.0,0.5556,0.5,0.0,0.4928
307,anupam_rasayan_india_ltd_2023_2024,0.2208,1.0,0.4444,0.3,1.0,0.4913
308,jkcement_ltd_2023_2024,0.2189,1.0,0.4444,0.3,1.0,0.4908
309,jagran_prakashan_ltd_2023_2024,0.2184,1.0,0.4444,0.3,1.0,0.4907
310,thyrocare_technologies_ltd_2023_2024,0.2162,0.6667,0.4444,0.7,0.5,0.4902
311,prakash_industries_ltd_2023_2024,0.3488,1.0,0.1111,0.5,1.0,0.49
312,max_healthcare_institute_ltd_2023_2024,0.2113,1.0,0.4444,0.3,1.0,0.4889
313,rallis_india_ltd_2023_2024,0.3221,1.0,0.3333,0.3,1.0,0.4889
314,esab_india_ltd_2023_2024,0.2113,1.0,0.4444,0.3,1.0,0.4889
315,steelcast_ltd_2023_2024,0.3219,1.0,0.3333,0.3,1.0,0.4888
316,kpr_mill_limited_2023_2024,0.2284,0.6667,0.2222,0.7,1.0,0.4877
317,monte_carlo_fashions_ltd_2023_2024,0.2056,1.0,0.4444,0.3,1.0,0.4875
318,tata_consultancy_services_ltd_2023_2024,0.3119,1.0,0.3333,0.3,1.0,0.4863
319,ajanta_pharma_ltd_2023_2024,0.3119,1.0,0.3333,0.3,1.0,0.4863
320,rainbow_childrens_medicare_ltd_2023_2024,0.1989,1.0,0.4444,0.3,1.0,0.4858
321,indian_energy_exchange_ltd_2023_2024,0.1981,0.6667,0.4444,0.7,0.5,0.4856
322,sharda_cropchem_ltd_2023_2024,0.307,1.0,0.3333,0.3,1.0,0.4851
323,natco_pharma_ltd_2023_2024,0.1924,1.0,0.4444,0.3,1.0,0.4842
324,cummins_india_ltd_2023_2024,0.1629,0.6667,0.6667,0.5,0.5,0.4824
325,shaily_engineering_plastics_ltd_2023_2024,0.1846,1.0,0.4444,0.3,1.0,0.4823
326,hdfc_life_insurance_company_ltd_2023_2024,0.293,1.0,0.3333,0.3,1.0,0.4816
327,apar_industries_ltd_2023_2024,0.293,1.0,0.3333,0.3,1.0,0.4816
328,tata_investment_corporation_ltd_2023_2024,0.293,1.0,0.3333,0.3,1.0,0.4816
329,rupa_company_ltd_2023_2024,0.4039,1.0,0.2222,0.3,1.0,0.4815
330,hpl_electric_power_ltd_2023_2024,0.4,1.0,0.2222,0.3,1.0,0.4806
331,creditaccess_grameen_ltd_2023_2024,0.4,0.6667,0.2222,0.5,1.0,0.4806
332,kennametal india ltd._brsr2023,0.3107,0.6667,0.1111,0.7,1.0,0.4804
333,interglobe_aviation_ltd_2023_2024,0.3107,0.6667,0.1111,0.7,1.0,0.4804
334,greaves_cotton_ltd_2023_2024,0.2515,1.0,0.6667,0.0,1.0,0.4795
335,insolation_energy_ltd_2023_2024,0.3,0.7667,0.4444,0.3,1.0,0.4761
336,sangam_india_ltd_2023_2024,0.3806,1.0,0.2222,0.7,0.0,0.4757
337,timken_india_ltd_2023_2024,0.2651,0.6667,0.3333,0.7,0.5,0.4746
338,narayana_hrudayalaya_ltd_2023_2024,0.2645,1.0,0.3333,0.3,1.0,0.4745
339,west_coast_paper_mills_ltd_2023_2024,0.3413,1.0,0.5556,0.0,1.0,0.4742
340,navneet_education_limited_2023_2024,0.2276,1.0,0.6667,0.0,1.0,0.4736
341,torrent_power_ltd_2023_2024,0.1252,0.6667,0.6667,0.3,1.0,0.473
342,sequent_scientific_ltd_2023_2024,0.1462,0.6667,0.4444,0.5,1.0,0.4727
343,repco_home_finance_ltd_2023_2024,0.2569,0.6667,0.3333,0.7,0.5,0.4726
344,senco_gold_ltd_2023_2024,0.2546,1.0,0.3333,0.3,1.0,0.472
345,media_matrix_worldwide_ltd_2023_2024,0.2485,1.0,0.3333,0.3,1.0,0.4705
346,siyaram_silk_mills_ltd_2023_2024,0.3257,1.0,0.5556,0.0,1.0,0.4703
347,puravankara_ltd_2023_2024,0.2698,1.0,0.1111,0.5,1.0,0.4702
348,global_health_ltd_2023_2024,0.2463,1.0,0.3333,0.7,0.0,0.4699
349,sobha_limited_2023_2024,0.275,0.7667,0.4444,0.3,1.0,0.4699
350,gujarat_gas_ltd_2023_2024,0.2085,1.0,0.6667,0.0,1.0,0.4688
351,krsnaa_diagnostics_ltd_2023_2024,0.2372,1.0,0.3333,0.3,1.0,0.4676
352,johnson_controlshitachi_air_conditioning_india_ltd_2023_2024,0.1147,0.0,0.5556,1.0,0.5,0.4676
353,biocon_ltd_2023_2024,0.3474,1.0,0.2222,0.3,1.0,0.4674
354,bharat_forge_ltd_2023_2024,0.3128,1.0,0.5556,0.0,1.0,0.4671
355,sundaramclayton_ltd_2023_2024,0.2294,1.0,0.3333,0.3,1.0,0.4657
356,india_pesticides_ltd_2023_2024,0.2284,0.6667,0.3333,0.7,0.5,0.4654
357,sandhar_technologies_ltd_2023_2024,0.228,1.0,0.3333,0.3,1.0,0.4653
358,icici_securities_ltd_2023_2024,0.228,1.0,0.3333,0.3,1.0,0.4653
359,uti_asset_management_company_ltd_2023_2024,0.3018,1.0,0.5556,0.0,1.0,0.4643
360,zf_commercial_vehicle_control_systems_india_ltd_2023_2024,0.2232,0.6667,0.3333,0.5,1.0,0.4641
361,orient_cement_ltd_2023_2024,0.3119,1.0,0.4444,0.3,0.5,0.4641
362,yes_bank_ltd_2023_2024,0.3006,1.0,0.5556,0.0,1.0,0.464
363,national_fertilizers_ltd_2023_2024,0.2437,1.0,0.1111,0.5,1.0,0.4637
364,bharti_airtel_ltd_2023_2024,0.1989,1.0,0.5556,0.3,0.5,0.4636
365,nesco_ltd_2023_2024,0.2189,1.0,0.3333,0.3,1.0,0.4631
366,alkem_laboratories_ltd_2023_2024,0.2189,1.0,0.3333,0.3,1.0,0.4631
367,kuantum_papers_ltd_2023_2024,0.2184,1.0,0.3333,0.3,1.0,0.4629
368,jupiter_wagons_ltd_2023_2024,0.2184,1.0,0.3333,0.3,1.0,0.4629
369,bharti_hexacom_ltd_2023_2024,0.1939,1.0,0.5556,0.3,0.5,0.4624
370,dwarikesh_sugar_industries_ltd_2023_2024,0.1927,0.6667,0.5556,0.5,0.5,0.4621
371,shree_pushkar_chemicals_fertilisers_ltd_2023_2024,0.1803,1.0,0.6667,0.0,1.0,0.4618
372,sanofi_india_ltd_2022_2023,0.0902,0.0,0.5556,1.0,0.5,0.4614
373,indian_hotels_coltd_2023_2024,0.2063,0.6667,0.3333,0.7,0.5,0.4599
374,balaji_amines_ltd_2023_2024,0.2056,1.0,0.3333,0.3,1.0,0.4597
375,sigachi_industries_ltd_2023_2024,0.2056,1.0,0.3333,0.3,1.0,0.4597
376,finolex_cables_ltd_2023_2024,0.1707,1.0,0.6667,0.0,1.0,0.4593
377,hma_agro_industries_ltd_2023_2024,0.3126,1.0,0.2222,0.3,1.0,0.4587
378,icra_ltd_2023_2024,0.2791,1.0,0.5556,0.0,1.0,0.4587
379,vedant_fashions_ltd_2023_2024,0.2791,1.0,0.5556,0.0,1.0,0.4587
380,wonderla_holidays_ltd_2023_2024,0.1194,0.7667,0.5556,0.3,1.0,0.4587
381,huhtamaki_india_ltd_2022_2023,0.2705,1.0,0.5556,0.0,1.0,0.4565
382,sindhu_trade_links_limited_2023_2024,0.182,1.0,0.3333,0.3,1.0,0.4538
383,godrej_properties_ltd_2023_2024,0.1564,0.6667,0.5556,0.5,0.5,0.453
384,fischer_medical_ventures_ltd_2023_2024,0.3607,1.0,0.4444,0.0,1.0,0.4513
385,multi_commodity_exchange_of_india_ltd_2023_2024,0.1707,0.6667,0.3333,0.5,1.0,0.451
386,wendt_india_ltd_2023_2024,0.161,1.0,0.3333,0.3,1.0,0.4486
387,eki_energy_services_ltd_2023_2024,0.3488,1.0,0.4444,0.0,1.0,0.4483
388,hatsun_agro_product_ltd_2023_2024,0.2711,1.0,0.2222,0.3,1.0,0.4483
389,piramal_enterprises_ltd_2023_2024,0.1322,0.6667,0.5556,0.3,1.0,0.447
390,clean_science_and_technology_ltd_2023_2024,0.1322,0.6667,0.5556,0.3,1.0,0.447
391,paradeep_phosphates_ltd_2023_2024,0.2641,1.0,0.2222,0.3,1.0,0.4466
392,dodla_dairy_ltd_2023_2024,0.3727,1.0,0.1111,0.3,1.0,0.446
393,ems_ltd_2023_2024,0.2276,1.0,0.5556,0.0,1.0,0.4458
394,venus_pipes_tubes_ltd_2023_2024,0.2276,1.0,0.5556,0.0,1.0,0.4458
395,cartrade_tech_ltd_2023_2024,0.2276,1.0,0.5556,0.0,1.0,0.4458
396,capacite_infraprojects_ltd_2023_2024,0.2382,1.0,0.4444,0.3,0.5,0.4457
397,dredging_corporation_of_india_ltd_2023_2024,0.1251,0.6667,0.5556,0.3,1.0,0.4452
398,satia_industries_ltd_2023_2024,0.1194,0.6667,0.5556,0.3,1.0,0.4437
399,rama_steel_tubes_ltd_2023_2024,0.475,0.6667,0.0,0.7,0.5,0.4437
400,torrent_pharmaceuticals_ltd_2023_2024,0.1409,0.3333,0.3333,0.7,1.0,0.4435
401,jtl_industries_ltd_2023_2024,0.2171,1.0,0.5556,0.0,1.0,0.4432
402,nuvoco_vistas_corporation_ltd_2023_2024,0.2485,1.0,0.2222,0.3,1.0,0.4427
403,lgbalakrishnan_brosltd_2023_2024,0.1147,0.6667,0.5556,0.3,1.0,0.4426
404,5paisa_capital_ltd_2022_2023,0.233,0.6667,0.2222,0.5,1.0,0.4388
405,chambal_fertilisers_chemicals_ltd_2023_2024,0.2047,1.0,0.4444,0.3,0.5,0.4373
406,sjvn_ltd_2023_2024,0.1927,1.0,0.5556,0.0,1.0,0.4371
407,hfcl_ltd_2023_2024,0.3018,1.0,0.4444,0.0,1.0,0.4366
408,mindtree_ltd_2021_2022,0.2232,1.0,0.2222,0.3,1.0,0.4364
409,garware_technical_fibres_ltd_2023_2024,0.2232,1.0,0.2222,0.3,1.0,0.4364
410,persistent_systems_ltd_2023_2024,0.334,1.0,0.1111,0.3,1.0,0.4363
411,jai_balaji_industries_ltd_2023_2024,0.3262,1.0,0.1111,0.3,1.0,0.4343
412,omaxe_ltd_2023_2024,0.1322,0.7667,0.4444,0.3,1.0,0.4342
413,bharat_heavy_electricals_ltd_2023_2024,0.1322,0.7667,0.4444,0.3,1.0,0.4342
414,lt_foods_ltd_2023_2024,0.2113,1.0,0.2222,0.3,1.0,0.4334
415,rpsg_ventures_ltd_2023_2024,0.1252,0.7667,0.4444,0.3,1.0,0.4324
416,nelco_ltd_2023_2024,0.1846,1.0,0.4444,0.3,0.5,0.4323
417,coromandel_international_ltd_2023_2024,0.2056,1.0,0.2222,0.3,1.0,0.4319
418,seshasayee_paper_boards_ltd_2023_2024,0.2056,1.0,0.2222,0.3,1.0,0.4319
419,irb_infrastructure_developers_ltd_2023_2024,0.182,0.6667,0.4444,0.5,0.5,0.4316
420,texmaco_rail_engineering_ltd_2023_2024,0.1707,1.0,0.5556,0.0,1.0,0.4316
421,gujarat_state_fertilizers_chemicals_ltd_2023_2024,0.2791,1.0,0.4444,0.0,1.0,0.4309
422,idfc_first_bank_ltd_2023_2024,0.2791,1.0,0.4444,0.0,1.0,0.4309
423,arvind_smartspaces_ltd_2023_2024,0.2714,1.0,0.4444,0.0,1.0,0.429
424,authum_investment_infrastructure_ltd_2023_2024,0.1709,0.6667,0.4444,0.3,1.0,0.4288
425,cie_automotive_india_ltd_2022_2023,0.1683,0.3333,0.4444,0.7,0.5,0.4282
426,tarsons_products_ltd_2023_2024,0.275,0.6667,0.3333,0.3,1.0,0.4271
427,ask_automotive_ltd_2023_2024,0.275,0.6667,0.3333,0.3,1.0,0.4271
428,vsttillers_tractors_ltd_2023_2024,0.375,1.0,0.3333,0.0,1.0,0.4271
429,varun_beverages_ltd_2022_2023,0.293,1.0,0.1111,0.3,1.0,0.426
430,alicon_castalloy_limited_2023_2024,0.2698,1.0,0.3333,0.3,0.5,0.4258
431,rategain_travel_technologies_ltd_2023_2024,0.1803,0.6667,0.2222,0.5,1.0,0.4256
432,lumax_auto_technologies_ltd_2023_2024,0.2569,1.0,0.4444,0.0,1.0,0.4253
433,hil_ltd_2023_2024,0.1564,0.6667,0.4444,0.5,0.5,0.4252
434,apollo_pipes_ltd_2023_2024,0.1553,0.0,0.4444,0.7,1.0,0.4249
435,capital_india_finance_ltd_2023_2024,0.3413,1.0,0.5556,0.0,0.5,0.4242
436,dixon_technologies_india_ltd_2023_2024,0.2515,1.0,0.4444,0.0,1.0,0.424
437,sharda_motor_industries_ltd_2023_2024,0.2276,1.0,0.6667,0.0,0.5,0.4236
438,procter_gamble_health_ltd_2022_2023,0.3883,1.0,0.0,0.5,0.5,0.4221
439,gillette_india_ltd_2022_2023,0.3883,1.0,0.0,0.5,0.5,0.4221
440,procter_gamble_hygiene_health_care_ltd_2022_2023,0.3883,1.0,0.0,0.5,0.5,0.4221
441,tanla_platforms_ltd_2023_2024,0.1421,0.6667,0.4444,0.5,0.5,0.4216
442,updater_services_ltd_2023_2024,0.1413,0.6667,0.4444,0.3,1.0,0.4214
443,mishra_dhatu_nigam_ltd_2023_2024,0.1413,0.6667,0.4444,0.3,1.0,0.4214
444,transpek_industry_ltd_2023_2024,0.2503,1.0,0.3333,0.3,0.5,0.4209
445,suven_pharmaceuticals_ltd_2023_2024,0.2698,1.0,0.1111,0.3,1.0,0.4202
446,astrazeneca_pharma_india_ltd_2023_2024,0.2651,0.6667,0.1111,0.7,0.5,0.4191
447,ce_info_systems_ltd_2023_2024,0.1398,0.0,0.3333,1.0,0.5,0.4183
448,bandhan_bank_ltd_2023_2024,0.1252,0.6667,0.4444,0.3,1.0,0.4174
449,allcargo_logistics_ltd_2023_2024,0.3107,1.0,0.5556,0.0,0.5,0.4166
450,iifl_securities_ltd_2023_2024,0.233,0.6667,0.3333,0.5,0.5,0.4166
451,whirlpool_of_india_ltd_2023_2024,0.1194,0.6667,0.4444,0.3,1.0,0.416
452,indian_metals_ferro_alloys_ltd_2023_2024,0.2162,1.0,0.4444,0.0,1.0,0.4152
453,sula_vineyards_ltd_2023_2024,0.2485,1.0,0.1111,0.3,1.0,0.4149
454,balkrishna_industries_ltd_2023_2024,0.1256,0.0,0.3333,1.0,0.5,0.4147
455,goodyear_india_ltd_2023_2024,0.275,0.7667,0.2222,0.3,1.0,0.4143
456,cesc_ltd_2023_2024,0.1107,0.6667,0.4444,0.3,1.0,0.4138
457,sun_tv_network_ltd_2023_2024,0.2441,0.6667,0.1111,0.7,0.5,0.4138
458,i_g_petrochemicals_ltd_2023_2024,0.2085,1.0,0.4444,0.0,1.0,0.4132
459,balmer_lawrie_coltd_2023_2024,0.2085,1.0,0.4444,0.0,1.0,0.4132
460,eih_associated_hotels_ltd_2023_2024,0.2085,1.0,0.4444,0.0,1.0,0.4132
461,kanoria_chemicals_industries_ltd_2022_2023,0.2389,1.0,0.1111,0.3,1.0,0.4125
462,nacl_industries_ltd_2023_2024,0.3257,1.0,0.2222,0.5,0.0,0.412
463,primo_chemicals_ltd_2023_2024,0.1542,0.7667,0.3333,0.3,1.0,0.4119
464,elantas_beck_india_ltd_2022_2023,0.1803,1.0,0.6667,0.0,0.5,0.4118
465,tcns_clothing_co_ltd_2022_2023,0.225,0.0,0.2222,1.0,0.5,0.4118
466,rossell_india_ltd_2023_2024,0.225,0.0,0.2222,1.0,0.5,0.4118
467,centum_electronics_ltd_2023_2024,0.1252,0.7667,0.5556,0.3,0.5,0.4102
468,nava_ltd_2023_2024,0.228,1.0,0.1111,0.3,1.0,0.4098
469,ador_welding_ltd_2023_2024,0.1024,0.0,0.3333,1.0,0.5,0.4089
470,jindal_stainless_ltd_2022_2023,0.1024,0.0,0.3333,1.0,0.5,0.4089
471,cyient_dlm_ltd_2023_2024,0.1413,0.7667,0.3333,0.3,1.0,0.4087
472,tamil_nadu_newsprint_papers_ltd_2023_2024,0.3006,1.0,0.3333,0.0,1.0,0.4085
473,tajgvk_hotels_resorts_ltd_2023_2024,0.1322,0.7667,0.3333,0.3,1.0,0.4064
474,indo_count_industries_ltd_2023_2024,0.1765,1.0,0.4444,0.0,1.0,0.4052
475,safari_industries_india_ltd_2023_2024,0.2842,1.0,0.3333,0.0,1.0,0.4044
476,linde_india_limited_2023_2024,0.1553,0.0,0.5556,0.7,0.5,0.4027
477,strides_pharma_science_ltd_2023_2024,0.3854,1.0,0.2222,0.0,1.0,0.4019
478,shakti_pumps_india_ltd_2023_2024,0.1924,1.0,0.1111,0.3,1.0,0.4009
479,agi_greenpac_ltd_2023_2024,0.1564,1.0,0.4444,0.0,1.0,0.4002
480,sbi_life_insurance_company_ltd_2023_2024,0.1564,1.0,0.4444,0.0,1.0,0.4002
481,niit_learning_systems_ltd_2023_2024,0.275,0.6667,0.2222,0.3,1.0,0.3993
482,indiamart_intermesh_ltd_2023_2024,0.375,1.0,0.2222,0.0,1.0,0.3993
483,kalyani_steels_ltd_2023_2024,0.275,0.6667,0.2222,0.3,1.0,0.3993
484,sanghvi_movers_ltd_2023_2024,0.275,0.6667,0.2222,0.3,1.0,0.3993
485,jain_irrigation_systems_ltd_2023_2024,0.375,1.0,0.2222,0.0,1.0,0.3993
486,fermenta_biotech_ltd_2023_2024,0.275,0.6667,0.2222,0.3,1.0,0.3993
487,steel_exchange_india_ltd_2023_2024,0.275,0.6667,0.2222,0.3,1.0,0.3993
488,trident_ltd_2023_2024,0.375,1.0,0.2222,0.0,1.0,0.3993
489,emami_paper_mills_ltd_2023_2024,0.275,0.6667,0.2222,0.3,1.0,0.3993
490,niit_ltd_2023_2024,0.275,0.6667,0.2222,0.3,1.0,0.3993
491,allcargo_gati_ltd_2023_2024,0.2404,1.0,0.5556,0.0,0.5,0.399
492,shyam_metalics_and_energy_ltd_2023_2024,0.161,1.0,0.3333,0.3,0.5,0.3986
493,jtekt_india_ltd_2023_2024,0.2569,1.0,0.3333,0.0,1.0,0.3976
494,national_aluminium_coltd_2023_2024,0.1535,0.6667,0.3333,0.3,1.0,0.3967
495,nagarjuna_fertilizers_and_chemicals_ltd_2023_2024,0.1535,0.6667,0.3333,0.3,1.0,0.3967
496,pennar_industries_ltd_2023_2024,0.1535,0.6667,0.3333,0.3,1.0,0.3967
497,equitas_small_finance_bank_ltd_2023_2024,0.375,0.6667,0.1111,0.5,0.5,0.3965
498,bhagiradha_chemicals_industries_ltd_2023_2024,0.2515,1.0,0.3333,0.0,1.0,0.3962
499,patel_engineering_ltd_2023_2024,0.233,1.0,0.4444,0.3,0.0,0.3944
500,indusind_bank_ltd_2023_2024,0.1413,0.6667,0.3333,0.3,1.0,0.3937
501,rushil_decor_ltd_2023_2024,0.1413,0.6667,0.3333,0.3,1.0,0.3937
502,hindalco_industries_ltd_2023_2024,0.152,0.0,0.2222,1.0,0.5,0.3936
503,astral_ltd_2023_2024,0.1156,0.0,0.5556,0.7,0.5,0.3928
504,jsw_infrastructure_ltd_2023_2024,0.1043,0.6667,0.6667,0.0,1.0,0.3927
505,pfizer_ltd_2023_2024,0.2368,1.0,0.3333,0.0,1.0,0.3925
506,housing_urban_development_corporation_ltd_2023_2024,0.233,1.0,0.3333,0.0,1.0,0.3916
507,suprajit_engineering_ltd_2023_2024,0.1398,0.0,0.2222,1.0,0.5,0.3905
508,xpro_india_ltd_2023_2024,0.2276,1.0,0.3333,0.0,1.0,0.3902
509,blue_dart_express_ltd_2023_2024,0.2012,1.0,0.5556,0.0,0.5,0.3892
510,balu_forge_industries_ltd_2023_2024,0.2012,1.0,0.5556,0.0,0.5,0.3892
511,insecticides_india_ltd_2023_2024,0.1709,0.7667,0.2222,0.3,1.0,0.3883
512,dr_lal_pathlabs_ltd_2023_2024,0.1709,0.7667,0.2222,0.3,1.0,0.3883
513,nalwa_sons_investments_ltd_2022_2023,0.1709,0.7667,0.2222,0.3,1.0,0.3883
514,sumitomo_chemical_india_ltd_2023_2024,0.1709,0.7667,0.2222,0.3,1.0,0.3883
515,saintgobain_sekurit_india_ltd_2023_2024,0.1927,0.7667,0.0,0.5,1.0,0.3882
516,kei_industries_ltd_2023_2024,0.1949,1.0,0.5556,0.0,0.5,0.3876
517,chalet_hotels_ltd_2023_2024,0.0932,0.3333,0.5556,0.3,1.0,0.3872
518,vidhi_specialty_food_ingredients_ltd_2023_2024,0.1256,0.0,0.2222,1.0,0.5,0.3869
519,jubilant_industries_ltd_2023_2024,0.1256,0.0,0.2222,1.0,0.5,0.3869
520,aarti_drugs_ltd_2023_2024,0.1137,0.6667,0.3333,0.3,1.0,0.3868
521,mankind_pharma_ltd_2023_2024,0.3018,1.0,0.4444,0.0,0.5,0.3866
522,fsn_ecommerce_ventures_ltd_2023_2024,0.0905,0.0,0.5556,0.7,0.5,0.3865
523,ccl_products_india_ltd_2023_2024,0.275,0.7667,0.1111,0.3,1.0,0.3865
524,fivestar_business_finance_ltd_2023_2024,0.1107,0.6667,0.3333,0.3,1.0,0.386
525,tata_technologies_ltd_2023_2024,0.2085,1.0,0.3333,0.0,1.0,0.3855
526,aditya_birla_capital_ltd_2023_2024,0.2085,1.0,0.3333,0.0,1.0,0.3855
527,r_systems_international_limited_2022_2023,0.2189,1.0,0.2222,0.3,0.5,0.3853
528,koltepatil_developers_ltd_2023_2024,0.225,0.0,0.1111,1.0,0.5,0.384
529,power_grid_corporation_of_india_ltd_2023_2024,0.225,0.0,0.1111,1.0,0.5,0.384
530,godawari_power_ispat_ltd_2023_2024,0.225,0.0,0.1111,1.0,0.5,0.384
531,sterling_and_wilson_renewable_energy_ltd_2022_2023,0.1138,0.0,0.2222,1.0,0.5,0.384
532,adf_foods_ltd_2023_2024,0.225,0.0,0.1111,1.0,0.5,0.384
533,federal_bank_ltd_2023_2024,0.1707,1.0,0.5556,0.0,0.5,0.3816
534,jbchemicals_pharmaceuticals_ltd_2023_2024,0.1707,1.0,0.5556,0.0,0.5,0.3816
535,sun_pharmaceutical_industries_ltd_2023_2024,0.1927,1.0,0.3333,0.0,1.0,0.3815
536,delhivery_ltd_2023_2024,0.1024,0.0,0.2222,1.0,0.5,0.3812
537,pvr_inox_ltd_2023_2024,0.1895,1.0,0.3333,0.0,1.0,0.3807
538,universal_cables_ltd_2023_2024,0.3006,1.0,0.2222,0.0,1.0,0.3807
539,ge_power_india_ltd_2023_2024,0.5,1.0,0.2222,0.0,0.5,0.3806
540,rswm_ltd_2023_2024,0.0651,0.3333,0.5556,0.3,1.0,0.3802
541,iol_chemicals_pharmaceuticals_ltd_2023_2024,0.2714,1.0,0.4444,0.0,0.5,0.379
542,aptech_ltd_2023_2024,0.2056,1.0,0.0,0.3,1.0,0.3764
543,raymond_ltd_2023_2024,0.0568,0.0,0.4444,0.8,0.5,0.3753
544,vaibhav_global_ltd_2023_2024,0.2791,1.0,0.2222,0.0,1.0,0.3753
545,mahindra_logistics_ltd_2023_2024,0.233,1.0,0.6667,0.0,0.0,0.3749
546,gokaldas_exports_ltd_2023_2024,0.1629,1.0,0.3333,0.0,1.0,0.374
547,dollar_industries_ltd_2023_2024,0.1395,0.6667,0.5556,0.0,1.0,0.3738
548,datamatics_global_services_ltd_2023_2024,0.1709,0.6667,0.2222,0.3,1.0,0.3733
549,goodluck_india_ltd_2023_2024,0.1709,0.6667,0.2222,0.3,1.0,0.3733
550,som_distilleries_breweries_ltd_2023_2024,0.375,1.0,0.1111,0.0,1.0,0.3715
551,bhageria_industries_ltd_2023_2024,0.275,0.6667,0.1111,0.3,1.0,0.3715
552,eureka_forbes_ltd_2023_2024,0.275,0.6667,0.1111,0.3,1.0,0.3715
553,automotive_axles_ltd_2023_2024,0.2404,1.0,0.4444,0.0,0.5,0.3712
554,cholamandalam_investment_and_finance_company_ltd_2023_2024,0.1285,0.6667,0.5556,0.0,1.0,0.371
555,voltas_ltd_2023_2024,0.25,0.3333,0.3333,0.5,0.5,0.3708
556,pi_industries_ltd_2023_2024,0.2569,1.0,0.2222,0.0,1.0,0.3698
557,salasar_techno_engineering_ltd_2023_2024,0.2569,1.0,0.2222,0.0,1.0,0.3698
558,patanjali_foods_ltd_2023_2024,0.2569,1.0,0.2222,0.0,1.0,0.3698
559,sunteck_realty_ltd_2023_2024,0.1202,0.6667,0.5556,0.0,1.0,0.3689
560,gujarat_narmada_valley_fertilizers_chemicals_ltd_2023_2024,0.3607,1.0,0.1111,0.0,1.0,0.3679
561,likhitha_infrastructure_ltd_2023_2024,0.1256,0.0,0.4444,0.7,0.5,0.3675
562,electrosteel_castings_ltd_2023_2024,0.1138,0.6667,0.5556,0.0,1.0,0.3673
563,lumax_industries_ltd_2023_2024,0.1138,0.6667,0.5556,0.0,1.0,0.3673
564,akzo_nobel_india_limited_2023_2024,0.2171,1.0,0.4444,0.0,0.5,0.3654
565,mangalore_refinery_petrochemicals_ltd_2023_2024,0.228,1.0,0.3333,0.3,0.0,0.3653
566,route_mobile_ltd_2023_2024,0.225,0.0,0.3333,0.7,0.5,0.3646
567,agarwal_industrial_corporation_ltd_2023_2024,0.1138,0.3333,0.4444,0.5,0.5,0.3646
568,mstc_ltd_2023_2024,0.1895,1.0,0.6667,0.0,0.0,0.364
569,bodal_chemicals_ltd_2023_2024,0.233,1.0,0.2222,0.0,1.0,0.3638
570,gokul_agro_resources_ltd_2023_2024,0.233,1.0,0.2222,0.0,1.0,0.3638
571,mufin_green_finance_ltd_2023_2024,0.2093,1.0,0.4444,0.0,0.5,0.3634
572,century_enka_ltd_2023_2024,0.2093,1.0,0.4444,0.0,0.5,0.3634
573,crompton_greaves_consumer_electricals_ltd_2023_2024,0.2276,1.0,0.2222,0.0,1.0,0.3624
574,mtar_technologies_ltd_2022_2023,0.1252,0.6667,0.2222,0.3,1.0,0.3618
575,housing &urban development cor_brsr2023,0.25,0.7667,0.3333,0.0,1.0,0.3608
576,castrol_india_ltd_2022_2023,0.0977,0.0,0.4444,0.7,0.5,0.3605
577,allsec_technologies_ltd_2023_2024,0.1709,0.7667,0.1111,0.3,1.0,0.3605
578,rico_auto_industries_ltd_2023_2024,0.0932,0.3333,0.4444,0.3,1.0,0.3594
579,alkyl_amines_chemicals_ltd_2023_2024,0.3006,1.0,0.3333,0.0,0.5,0.3585
580,infobeans_technologies_ltd_2023_2024,0.3006,1.0,0.3333,0.0,0.5,0.3585
581,dhampur_sugar_mills_ltd_2022_2023,0.2085,1.0,0.2222,0.0,1.0,0.3577
582,quint_digital_ltd_2023_2024,0.1156,0.0,0.1111,1.0,0.5,0.3567
583,quint_digital_media_ltd_2022_2023,0.1156,0.0,0.1111,1.0,0.5,0.3567
584,prudent_corporate_advisory_services_ltd_2023_2024,0.225,0.0,0.0,1.0,0.5,0.3563
