Rank,Company,SS,AS,CCS,OES,RTS,TOS
292,yatra_online_ltd_2023_2024,0.0977,0.0,0.5556,1.0,0.5,0.4633
293,elantas_beck_india_ltd_2022_2023,0.2308,1.0,0.2222,0.8,0.0,0.4633
294,precision_wires_india_ltd_2023_2024,0.2404,1.0,0.1111,0.5,1.0,0.4629
295,wonderla_holidays_ltd_2023_2024,0.2404,0.6667,0.1111,0.7,1.0,0.4629
296,lincoln_pharmaceuticals_ltd_2023_2024,0.225,0.0,0.2222,1.0,1.0,0.4618
297,strides_pharma_science_ltd_2023_2024,0.3027,1.0,0.4444,0.5,0.0,0.4618
298,axita_cotton_ltd_2022_2023,0.3469,1.0,0.0,0.7,0.5,0.4617
299,tvs_supply_chain_solutions_ltd_2023_2024,0.3235,1.0,0.2222,0.7,0.0,0.4614
300,hindustan_petroleum_corporation_ltd_2023_2024,0.1894,0.6667,0.5556,0.7,0.0,0.4612
301,lt_finance_ltd_2023_2024,0.4326,1.0,0.1111,0.7,0.0,0.4609
302,lgbalakrishnan_brosltd_2023_2024,0.3212,1.0,0.2222,0.5,0.5,0.4609
303,bajaj_healthcare_ltd_2023_2024,0.1765,1.0,0.6667,0.0,1.0,0.4608
304,hawkins_cookers_ltd_2023_2024,0.2093,0.6667,0.3333,0.5,1.0,0.4607
305,finolex_cables_ltd_2023_2024,0.2085,0.6667,0.3333,0.7,0.5,0.4605
306,automotive_stampings_assemblies_ltd_2023_2024,0.2162,0.6667,0.2222,1.0,0.0,0.4596
307,reliance_industries_ltd_2023_2024,0.2144,1.0,0.2222,0.8,0.0,0.4592
308,finolex_industries_ltd_2023_2024,0.2085,0.6667,0.2222,1.0,0.0,0.4577
309,apcotex_industries_ltd_2023_2024,0.3072,1.0,0.2222,0.7,0.0,0.4574
310,sutlej_textiles_industries_ltd_2023_2024,0.1737,1.0,0.5556,0.3,0.5,0.4573
311,borosil_ltd_2023_2024,0.2171,0.6667,0.1111,0.7,1.0,0.4571
312,sudarshan_chemical_industries_ltd_2023_2024,0.1949,1.0,0.3333,0.5,0.5,0.4571
313,irb_infrastructure_developers_ltd_2023_2024,0.3031,1.0,0.2222,0.3,1.0,0.4563
314,ttk_prestige_ltd_2023_2024,0.525,1.0,0.0,0.3,1.0,0.4563
315,isgec_heavy_engineering_ltd_2023_2024,0.3022,1.0,0.2222,0.3,1.0,0.4561
316,cesc_ltd_2023_2024,0.1889,0.6667,0.3333,0.7,0.5,0.4555
317,sequent_scientific_ltd_2023_2024,0.2085,0.6667,0.1111,0.7,1.0,0.4549
318,arihant_capital_markets_ltd_2023_2024,0.1038,0.7667,0.5556,0.3,1.0,0.4548
319,ingersollrand_india_ltd_2023_2024,0.4046,1.0,0.1111,0.7,0.0,0.4539
320,rossari_biotech_ltd_2023_2024,0.1462,1.0,0.6667,0.0,1.0,0.4532
321,bank_of_india_2023_2024,0.2012,0.6667,0.1111,0.7,1.0,0.4531
322,force_motors_ltd_2023_2024,0.2887,1.0,0.2222,0.7,0.0,0.4527
323,bharat_heavy_electricals_ltd_2023_2024,0.1852,0.6667,0.2222,1.0,0.0,0.4519
324,music_broadcast_ltd_2023_2024,0.1398,0.0,0.6667,1.0,0.0,0.4516
325,prestige_estates_projects_ltd_2023_2024,0.1462,0.6667,0.5556,0.5,0.5,0.4504
326,roto_pumps_ltd_2023_2024,0.2791,0.6667,0.2222,0.7,0.5,0.4503
327,mahanagar_gas_ltd_2023_2024,0.1652,0.6667,0.3333,0.7,0.5,0.4496
328,himadri_speciality_chemical_ltd_2023_2024,0.2711,1.0,0.2222,0.3,1.0,0.4483
329,nlc_india_ltd_2023_2024,0.1927,0.6667,0.0,0.8,1.0,0.4482
330,tata_teleservices_maharashtra_ltd_2023_2024,0.1564,0.6667,0.3333,0.5,1.0,0.4474
331,jk_paper_ltd_2023_2024,0.1252,0.6667,0.5556,0.3,1.0,0.4452
332,eclerx_services_ltd_2023_2024,0.1252,0.6667,0.5556,0.3,1.0,0.4452
333,tamilnad_mercantile_bank_ltd_2023_2024,0.2587,1.0,0.2222,0.7,0.0,0.4452
334,jbchemicals_pharmaceuticals_ltd_2023_2024,0.2558,1.0,0.2222,0.5,0.5,0.4445
335,reliance_infrastructure_ltd_2023_2024,0.2548,1.0,0.2222,0.7,0.0,0.4443
336,mazagon_dock_shipbuilders_ltd_2023_2024,0.3641,1.0,0.1111,0.3,1.0,0.4438
337,shyam_metalics_and_energy_ltd_2023_2024,0.3628,1.0,0.1111,0.3,1.0,0.4435
338,hil_ltd_2023_2024,0.2515,1.0,0.2222,0.7,0.0,0.4434
339,capital_india_finance_ltd_2023_2024,0.3607,1.0,0.1111,0.7,0.0,0.4429
340,tcpl_packaging_ltd_2023_2024,0.2485,1.0,0.2222,0.3,1.0,0.4427
341,filatex_india_ltd_2023_2024,0.3567,1.0,0.1111,0.7,0.0,0.442
342,landmark_cars_ltd_2023_2024,0.3559,1.0,0.1111,0.7,0.0,0.4417
343,indusind_bank_ltd_2023_2024,0.1629,0.6667,0.0,0.8,1.0,0.4407
344,sms_pharmaceuticals_ltd_2023_2024,0.225,0.0,0.3333,1.0,0.5,0.4396
345,shaily_engineering_plastics_ltd_2023_2024,0.2441,0.6667,0.1111,1.0,0.0,0.4388
346,shriram_finance_ltd_2023_2024,0.3415,1.0,0.1111,0.7,0.0,0.4382
347,larsen_toubro_ltd_2023_2024,0.2294,1.0,0.2222,0.3,1.0,0.4379
348,tgv_sraac_ltd_2023_2024,0.2249,1.0,0.2222,0.7,0.0,0.4368
349,nazara_technologies_ltd_2023_2024,0.1413,0.7667,0.4444,0.3,1.0,0.4364
350,route_mobile_ltd_2023_2024,0.2441,0.6667,0.0,0.7,1.0,0.436
351,tata_metaliks_ltd_2022_2023,0.2314,0.6667,0.1111,1.0,0.0,0.4356
352,info_edge_india_ltd_2023_2024,0.2144,1.0,0.2222,0.3,1.0,0.4342
353,dalmia_bharat_ltd_2023_2024,0.3018,1.0,0.3333,0.5,0.0,0.4338
354,bandhan_bank_ltd_2023_2024,0.3232,1.0,0.1111,0.3,1.0,0.4336
355,indus_towers_ltd_2023_2024,0.3231,1.0,0.1111,0.7,0.0,0.4336
356,bombay_burmah_trading_corpltd_2023_2024,0.2093,0.6667,0.2222,0.5,1.0,0.4329
357,gokul_agro_resources_ltd_2023_2024,0.2093,0.6667,0.2222,0.5,1.0,0.4329
358,ksb_ltd_2022_2023,0.2956,1.0,0.3333,0.5,0.0,0.4322
359,tanfac_industries_ltd_2023_2024,0.2056,1.0,0.2222,0.3,1.0,0.4319
360,poonawalla_fincorp_ltd_2023_2024,0.2031,1.0,0.2222,0.5,0.5,0.4313
361,yes_bank_ltd_2023_2024,0.2113,0.6667,0.1111,1.0,0.0,0.4306
362,gmr_airports_infrastructure_ltd_2023_2024,0.1949,0.6667,0.2222,0.7,0.5,0.4293
363,ntpc_ltd_2023_2024,0.1709,0.6667,0.4444,0.3,1.0,0.4288
364,sterling_tools_ltd_2023_2024,0.1927,0.6667,0.2222,0.5,1.0,0.4287
365,india_glycols_ltd_2023_2024,0.1927,0.6667,0.2222,0.5,1.0,0.4287
366,jain_irrigation_systems_ltd_2023_2024,0.1903,1.0,0.2222,0.3,1.0,0.4281
367,max_healthcare_institute_ltd_2023_2024,0.1895,1.0,0.2222,0.5,0.5,0.4279
368,centum_electronics_ltd_2023_2024,0.2716,1.0,0.3333,0.3,0.5,0.4262
369,hindustan_construction_coltd_2023_2024,0.2569,1.0,0.4444,0.0,1.0,0.4253
370,city_union_bank_ltd_2023_2024,0.1559,1.0,0.4444,0.3,0.5,0.4251
371,sandhar_technologies_ltd_2023_2024,0.1535,0.6667,0.4444,0.3,1.0,0.4245
372,whirlpool_of_india_ltd_2023_2024,0.2515,1.0,0.4444,0.0,1.0,0.424
373,patanjali_foods_ltd_2023_2024,0.1707,0.6667,0.2222,0.5,1.0,0.4232
374,indian_metals_ferro_alloys_ltd_2023_2024,0.1701,1.0,0.2222,0.7,0.0,0.4231
375,escorts_kubota_ltd_2023_2024,0.1477,1.0,0.4444,0.3,0.5,0.423
376,icici_prudential_life_insurance_company_ltd_2023_2024,0.1437,0.6667,0.4444,0.7,0.0,0.422
377,stove_kraft_ltd_2023_2024,0.2437,1.0,0.4444,0.0,1.0,0.422
378,anjani_portland_cement_ltd_2023_2024,0.2547,1.0,0.3333,0.5,0.0,0.422
379,signatureglobal_india_ltd_2023_2024,0.1413,0.6667,0.4444,0.3,1.0,0.4214
380,allsec_technologies_ltd_2023_2024,0.1413,0.6667,0.4444,0.3,1.0,0.4214
381,matrimonycom_ltd_2023_2024,0.2499,1.0,0.3333,0.3,0.5,0.4208
382,primo_chemicals_ltd_2023_2024,0.233,1.0,0.4444,0.0,1.0,0.4194
383,tata_chemicals_ltd_2023_2024,0.2217,1.0,0.5556,0.3,0.0,0.4193
384,avadh_sugar_energy_ltd_2023_2024,0.1322,0.6667,0.4444,0.3,1.0,0.4192
385,ajanta_pharma_ltd_2023_2024,0.2404,0.6667,0.3333,0.7,0.0,0.4184
386,updater_services_ltd_2023_2024,0.1398,0.0,0.3333,1.0,0.5,0.4183
387,arvind_smartspaces_ltd_2023_2024,0.2389,0.6667,0.3333,0.7,0.0,0.4181
388,muthoot_finance_ltd_2023_2024,0.2559,1.0,0.1111,0.7,0.0,0.4168
389,power_grid_corporation_of_india_ltd_2023_2024,0.1553,0.0,0.1111,1.0,1.0,0.4166
390,zen_technologies_ltd_2022_2023,0.1194,0.6667,0.4444,0.3,1.0,0.416
391,pennar_industries_ltd_2023_2024,0.3628,1.0,0.0,0.3,1.0,0.4157
392,agi_greenpac_ltd_2023_2024,0.2485,0.6667,0.1111,0.5,1.0,0.4149
393,koltepatil_developers_ltd_2023_2024,0.1256,0.0,0.3333,1.0,0.5,0.4147
394,ideaforge_technology_ltd_2023_2024,0.1251,0.0,0.3333,1.0,0.5,0.4146
395,latent_view_analytics_ltd_2023_2024,0.1024,0.0,0.5556,1.0,0.0,0.4145
396,narayana_hrudayalaya_ltd_2023_2024,0.1324,0.6667,0.2222,0.5,1.0,0.4136
397,tube_investments_of_india_ltd_2023_2024,0.2093,1.0,0.4444,0.0,1.0,0.4134
398,fairchem_organics_ltd_2023_2024,0.2404,1.0,0.1111,0.5,0.5,0.4129
399,voltas_ltd_2023_2024,0.2171,1.0,0.3333,0.5,0.0,0.4126
400,sirca_paints_india_ltd_2023_2024,0.2162,0.6667,0.3333,0.7,0.0,0.4124
401,irm_energy_ltd_2023_2024,0.3128,1.0,0.3333,0.0,1.0,0.4115
402,indian_oil_corporation_ltd_2023_2024,0.3212,1.0,0.2222,0.5,0.0,0.4109
403,glaxosmithkline_pharmaceuticals_ltd_2023_2024,0.1322,0.0,0.1111,1.0,1.0,0.4108
404,healthcare_global_enterprises_ltd_2023_2024,0.2085,0.6667,0.3333,0.7,0.0,0.4105
405,aditya_birla_fashion_and_retail_ltd_2023_2024,0.2063,0.6667,0.3333,0.7,0.0,0.4099
406,advanced_enzyme_technologies_ltd_2023_2024,0.2232,1.0,0.1111,0.3,1.0,0.4086
407,power_mech_projects_ltd_2023_2024,0.2232,1.0,0.1111,0.3,1.0,0.4086
408,ramky_infrastructure_ltd_2023_2024,0.2232,1.0,0.1111,0.3,1.0,0.4086
409,honeywell_automation_india_ltd_2023_2024,0.1989,1.0,0.3333,0.3,0.5,0.4081
410,ashiana_housing_ltd_2023_2024,0.0992,0.0,0.3333,1.0,0.5,0.4081
411,zomato_ltd_2022_2023,0.2171,0.6667,0.1111,0.7,0.5,0.4071
412,jkcement_ltd_2023_2024,0.1939,0.6667,0.3333,0.7,0.0,0.4068
413,godrej_industries_ltd_2023_2024,0.225,0.0,0.0,1.0,1.0,0.4062
414,goodluck_india_ltd_2023_2024,0.1803,1.0,0.4444,0.0,1.0,0.4062
415,asian_star_coltd_2023_2024,0.225,0.0,0.0,1.0,1.0,0.4062
416,wpil_ltd_2023_2024,0.3018,1.0,0.2222,0.5,0.0,0.406
417,accelya solutions india limite_brsr2023,0.2951,0.6667,0.2222,0.7,0.0,0.4043
418,hcl_technologies_ltd_2023_2024,0.2711,1.0,0.4444,0.3,0.0,0.4039
419,bajaj_electricals_ltd_2023_2024,0.18,0.6667,0.3333,0.7,0.0,0.4033
420,rbl_bank_ltd_2023_2024,0.1015,0.0,0.1111,1.0,1.0,0.4032
421,dabur_india_ltd_2023_2024,0.1765,1.0,0.3333,0.5,0.0,0.4025
422,westlife_foodworld_ltd_2023_2024,0.1953,0.3333,0.1111,0.7,1.0,0.4016
423,state_bank_of_india_2023_2024,0.1708,0.6667,0.3333,0.7,0.0,0.401
424,borosil_renewables_ltd_2023_2024,0.1924,1.0,0.1111,0.3,1.0,0.4009
425,nahar_spinning_mills_ltd_2023_2024,0.1573,1.0,0.4444,0.0,1.0,0.4004
426,dee_development_engineers_ltd_2023_2024,0.375,1.0,0.2222,0.0,1.0,0.3993
427,oil_india_ltd_2023_2024,0.1853,1.0,0.1111,0.3,1.0,0.3991
428,kfin_technologies_ltd_2023_2024,0.2569,1.0,0.3333,0.0,1.0,0.3976
429,kewal_kiran_clothing_ltd_2023_2024,0.2389,1.0,0.4444,0.3,0.0,0.3958
430,sangam_india_ltd_2023_2024,0.1256,0.0,0.5556,0.7,0.5,0.3953
431,expleo_solutions_ltd_2023_2024,0.2569,0.6667,0.2222,0.7,0.0,0.3948
432,nesco_ltd_2023_2024,0.1668,1.0,0.1111,0.3,1.0,0.3945
433,ntpc ltd._brsr2023,0.1413,0.6667,0.3333,0.3,1.0,0.3937
434,greaves_cotton_ltd_2023_2024,0.2404,1.0,0.3333,0.0,1.0,0.3934
435,life_insurance_corporation_of_india_2023_2024,0.1243,0.0,0.4444,1.0,0.0,0.3922
436,som_distilleries_breweries_ltd_2023_2024,0.2441,0.6667,0.2222,0.7,0.0,0.3916
437,accelya_solutions_india_ltd_2023_2024,0.2441,0.6667,0.2222,0.7,0.0,0.3916
438,saregama_india_ltd_2023_2024,0.2441,0.6667,0.2222,0.7,0.0,0.3916
439,lt_foods_ltd_2023_2024,0.0975,0.6667,0.6667,0.0,1.0,0.391
440,national_fertilizers_ltd_2023_2024,0.3413,1.0,0.2222,0.0,1.0,0.3909
441,ifci_ltd_2023_2024,0.1501,1.0,0.1111,0.5,0.5,0.3903
442,s_h_kelkar_and_company_ltd_2023_2024,0.1024,0.0,0.5556,0.7,0.5,0.3895
443,ceat_ltd_2023_2024,0.146,0.3333,0.1111,0.7,1.0,0.3893
444,indian_hotels_coltd_2023_2024,0.2344,1.0,0.2222,0.5,0.0,0.3892
445,tata_steel_long_products_ltd_2022_2023,0.2308,1.0,0.2222,0.5,0.0,0.3883
446,granules_india_ltd_2023_2024,0.2162,1.0,0.3333,0.0,1.0,0.3874
447,arvind_ltd_2023_2024,0.3149,1.0,0.3333,0.3,0.0,0.387
448,apollo_pipes_ltd_2023_2024,0.275,0.7667,0.1111,0.3,1.0,0.3865
449,ptc_india_ltd_2023_2024,0.275,0.7667,0.1111,0.3,1.0,0.3865
450,ge_power_india_ltd_2023_2024,0.275,0.7667,0.1111,0.3,1.0,0.3865
451,karnataka_bank_ltd_2023_2024,0.1006,0.0,0.4444,1.0,0.0,0.3863
452,balrampur_chini_mills_ltd_2023_2024,0.0977,0.0,0.4444,1.0,0.0,0.3855
453,timex_group_india_ltd_2023_2024,0.1194,0.0,0.2222,1.0,0.5,0.3854
454,krsnaa_diagnostics_ltd_2023_2024,0.2162,0.6667,0.2222,0.7,0.0,0.3846
455,piccadily_agro_industries_ltd_2023_2024,0.2162,0.6667,0.2222,0.7,0.0,0.3846
456,epigral_ltd_2023_2024,0.1934,0.3333,0.4444,0.7,0.0,0.3845
457,gujarat_themis_biosyn_ltd_2023_2024,0.225,0.0,0.1111,1.0,0.5,0.384
458,cyient_limited_2022_2023,0.225,0.0,0.1111,1.0,0.5,0.384
459,dcw_ltd_2023_2024,0.225,0.0,0.1111,1.0,0.5,0.384
460,cholamandalam_financial_holdings_ltd_2023_2024,0.1535,0.7667,0.2222,0.3,1.0,0.3839
461,mrf_ltd_2023_2024,0.233,0.6667,0.0,0.5,1.0,0.3833
462,antony_waste_handling_cell_ltd_2023_2024,0.1836,1.0,0.4444,0.3,0.0,0.382
463,natco_pharma_ltd_2023_2024,0.3018,1.0,0.2222,0.0,1.0,0.381
464,doms_industries_ltd_2023_2024,0.2012,0.6667,0.2222,0.7,0.0,0.3809
465,aarti_drugs_ltd_2023_2024,0.2232,1.0,0.0,0.3,1.0,0.3808
466,united_spirits_ltd_2023_2024,0.1939,0.6667,0.2222,0.7,0.0,0.379
467,tinplate_company_of_india_ltd_2022_2023,0.1912,0.6667,0.2222,0.7,0.0,0.3783
468,mas_financial_services_ltd_2022_2023,0.2093,0.6667,0.0,0.5,1.0,0.3773
469,divis_laboratories_ltd_2023_2024,0.2093,0.6667,0.0,0.5,1.0,0.3773
470,archean_chemical_industries_ltd_2023_2024,0.2426,1.0,0.6667,0.0,0.0,0.3773
471,everest_industries_ltd_2023_2024,0.1853,1.0,0.2222,0.5,0.0,0.3769
472,panama_petrochem_ltd_2023_2024,0.2844,1.0,0.2222,0.0,1.0,0.3767
473,havells_india_ltd_2022_2023,0.2842,1.0,0.2222,0.0,1.0,0.3766
474,ashoka_buildcon_ltd_2023_2024,0.182,0.6667,0.2222,0.5,0.5,0.3761
475,eris_lifesciences_ltd_2023_2024,0.2924,1.0,0.1111,0.5,0.0,0.3759
476,bharat_wire_ropes_ltd_2023_2024,0.1535,0.0,0.4444,0.7,0.5,0.3745
477,ismt_ltd_2022_2023,0.375,0.6667,0.2222,0.5,0.0,0.3743
478,nava_ltd_2023_2024,0.2714,1.0,0.2222,0.0,1.0,0.3734
479,avanti_feeds_ltd_2023_2024,0.1709,0.6667,0.2222,0.3,1.0,0.3733
480,tamilnadu_petroproducts_ltd_2023_2024,0.1709,0.6667,0.2222,0.3,1.0,0.3733
481,man_industries_india_ltd_2023_2024,0.375,1.0,0.1111,0.0,1.0,0.3715
482,prudent_corporate_advisory_services_ltd_2023_2024,0.1395,0.0,0.4444,0.7,0.5,0.371
483,krishna_institute_of_medical_sciences_ltd_2023_2024,0.1564,0.6667,0.2222,0.5,0.5,0.3697
484,anant_raj_limited_2023_2024,0.2515,1.0,0.2222,0.0,1.0,0.3684
485,jk_lakshmi_cement_ltd_2023_2024,0.1515,0.6667,0.2222,0.7,0.0,0.3684
486,apeejay_surrendra_park_hotels_ltd_2023_2024,0.35,0.3333,0.2222,0.7,0.0,0.3681
487,zydus_wellness_ltd_2023_2024,0.1252,0.3333,0.4444,0.7,0.0,0.3674
488,gujarat_narmada_valley_fertilizers_chemicals_ltd_2023_2024,0.1138,0.6667,0.5556,0.0,1.0,0.3673
489,alkyl_amines_chemicals_ltd_2023_2024,0.2569,0.6667,0.1111,0.7,0.0,0.367
490,paushak_ltd_2022_2023,0.0975,0.0,0.6667,0.7,0.0,0.366
491,indigo_paints_ltd_2023_2024,0.1413,0.6667,0.2222,0.3,1.0,0.3659
492,mahindra_mahindra_financial_services_ltd_2023_2024,0.147,0.3333,0.1111,1.0,0.0,0.3645
493,tata_elxsi_ltd_2023_2024,0.1107,0.6667,0.4444,0.3,0.5,0.3638
494,hindalco_industries_ltd_2023_2024,0.25,0.0,0.0,1.0,0.5,0.3625
495,relaxo_footwears_ltd_2023_2024,0.2276,1.0,0.2222,0.0,1.0,0.3624
496,oracle_financial_services_software_ltd_2023_2024,0.1365,0.0,0.1111,1.0,0.5,0.3619
497,mangalore_refinery_petrochemicals_ltd_2023_2024,0.225,0.0,0.2222,1.0,0.0,0.3618
498,subex_ltd_2023_2024,0.1252,0.6667,0.2222,0.3,1.0,0.3618
499,garden_reach_shipbuilders_engineers_ltd_2023_2024,0.1709,0.7667,0.1111,0.3,1.0,0.3605
500,fine_organic_industries_ltd_2023_2024,0.1709,0.7667,0.1111,0.3,1.0,0.3605
501,kansai_nerolac_paints_ltd_2023_2024,0.1072,0.0,0.3333,1.0,0.0,0.3601
502,cholamandalam_investment_and_finance_company_ltd_2023_2024,0.2294,0.6667,0.1111,0.7,0.0,0.3601
503,fsn_ecommerce_ventures_ltd_2023_2024,0.0951,0.6667,0.4444,0.3,0.5,0.3599
504,pitti_engineering_ltd_2023_2024,0.2276,1.0,0.1111,0.5,0.0,0.3597
505,themis_medicare_ltd_2023_2024,0.1256,0.0,0.1111,1.0,0.5,0.3592
506,knr_constructions_ltd_2023_2024,0.1256,0.0,0.1111,1.0,0.5,0.3592
507,capacite_infraprojects_ltd_2023_2024,0.1107,0.6667,0.2222,0.3,1.0,0.3582
508,south_indian_bank_ltd_2023_2024,0.0985,0.0,0.3333,1.0,0.0,0.358
509,hariom_pipe_industries_ltd_2023_2024,0.2093,1.0,0.2222,0.0,1.0,0.3579
510,moil_ltd_2023_2024,0.2093,1.0,0.2222,0.0,1.0,0.3579
511,monte_carlo_fashions_ltd_2023_2024,0.2093,1.0,0.2222,0.0,1.0,0.3579
512,vrl_logistics_ltd_2023_2024,0.2093,1.0,0.2222,0.0,1.0,0.3579
513,sg_finserve_ltd_2023_2024,0.0977,0.0,0.3333,1.0,0.0,0.3578
514,mankind_pharma_ltd_2023_2024,0.2085,1.0,0.2222,0.0,1.0,0.3577
515,fortis_healthcare_ltd_2023_2024,0.0934,0.0,0.3333,1.0,0.0,0.3567
516,rec_ltd_2023_2024,0.1156,0.0,0.1111,1.0,0.5,0.3567
517,tanla_platforms_ltd_2023_2024,0.1042,0.6667,0.2222,0.3,1.0,0.3566
518,jayaswal_neco_industries_ltd_2023_2024,0.1147,0.0,0.1111,1.0,0.5,0.3564
519,transport_corporation_of_india_ltd_2023_2024,0.1322,0.7667,0.3333,0.3,0.5,0.3564
520,sg_mart_ltd_2023_2024,0.225,0.0,0.0,1.0,0.5,0.3563
521,godawari_power_ispat_ltd_2023_2024,0.225,0.0,0.0,1.0,0.5,0.3563
522,sagar_cements_ltd_2023_2024,0.225,0.0,0.0,1.0,0.5,0.3563
523,manali_petrochemical_ltd_2023_2024,0.2093,0.6667,0.1111,0.5,0.5,0.3551
524,aurionpro_solutions_ltd_2023_2024,0.2093,0.6667,0.1111,0.5,0.5,0.3551
525,indo_count_industries_ltd_2023_2024,0.1086,0.0,0.1111,1.0,0.5,0.3549
526,bata_india_ltd_2023_2024,0.1252,0.4333,0.3333,0.5,0.5,0.3546
527,tata_coffee_ltd_2022_2023,0.182,1.0,0.3333,0.3,0.0,0.3538
528,gloster_ltd_2023_2024,0.1927,1.0,0.2222,0.0,1.0,0.3537
529,bhagiradha_chemicals_industries_ltd_2023_2024,0.1927,1.0,0.2222,0.0,1.0,0.3537
530,vedant_fashions_ltd_2023_2024,0.1927,1.0,0.2222,0.0,1.0,0.3537
531,venus_pipes_tubes_ltd_2023_2024,0.1803,0.6667,0.3333,0.5,0.0,0.3534
532,tega_industries_ltd_2023_2024,0.1024,0.0,0.1111,1.0,0.5,0.3534
533,rallis_india_ltd_2023_2024,0.1194,0.7667,0.3333,0.3,0.5,0.3532
534,ems_ltd_2023_2024,0.1803,1.0,0.2222,0.0,1.0,0.3506
535,ifgl_refractories_ltd_2023_2024,0.1668,0.6667,0.3333,0.5,0.0,0.35
536,gokaldas_exports_ltd_2023_2024,0.275,0.0,0.2222,0.7,0.5,0.3493
537,rainbow_childrens_medicare_ltd_2023_2024,0.2844,1.0,0.1111,0.0,1.0,0.3489
538,parag_milk_foods_ltd_2022_2023,0.1707,1.0,0.2222,0.0,1.0,0.3482
539,coforge_ltd_2023_2024,0.1553,0.0,0.3333,0.7,0.5,0.3472
540,bhansali_engineering_polymers_ltd_2023_2024,0.1535,0.0,0.3333,0.7,0.5,0.3467
541,prime_focus_ltd_2023_2024,0.1535,0.6667,0.3333,0.3,0.5,0.3467
542,lakshmi_machine_works_ltd_2023_2024,0.2308,1.0,0.5556,0.0,0.0,0.3466
543,psp_projects_ltd_2023_2024,0.1147,0.7667,0.1111,0.3,1.0,0.3464
544,suzlon_energy_ltd_2023_2024,0.1629,1.0,0.2222,0.0,1.0,0.3463
545,heritage_foods_limited_2023_2024,0.1629,1.0,0.2222,0.0,1.0,0.3463
546,honasa_consumer_ltd_2023_2024,0.25,0.6667,0.3333,0.0,1.0,0.3458
547,meghmani_finechem_ltd_2022_2023,0.1251,0.0,0.5556,0.7,0.0,0.3452
548,kei_industries_ltd_2023_2024,0.1683,0.3333,0.1111,0.7,0.5,0.3449
549,apex_frozen_foods_ltd_2023_2024,0.1564,1.0,0.2222,0.0,1.0,0.3447
550,moschip_technologies_ltd_2023_2024,0.275,0.6667,0.0,0.3,1.0,0.3438
551,hindware_home_innovation_ltd_2023_2024,0.375,1.0,0.0,0.0,1.0,0.3438
552,tajgvk_hotels_resorts_ltd_2023_2024,0.1509,1.0,0.2222,0.0,1.0,0.3433
553,responsive_industries_ltd_2023_2024,0.1285,0.6667,0.4444,0.0,1.0,0.3432
554,speciality_restaurants_ltd_2023_2024,0.1285,0.6667,0.4444,0.0,1.0,0.3432
555,federal_bank_ltd_2023_2024,0.1397,0.3333,0.3333,0.7,0.0,0.3432
556,home_first_finance_company_india_ltd_2023_2024,0.1593,0.3333,0.1111,0.7,0.5,0.3426
557,amber_enterprises_india_ltd_2023_2024,0.225,0.0,0.4444,0.7,0.0,0.3424
558,colgatepalmolive_india_ltd_2023_2024,0.2569,1.0,0.1111,0.0,1.0,0.342
559,pnc_infratech_ltd_2023_2024,0.233,1.0,0.3333,0.0,0.5,0.3416
560,deepak_fertilisers_petrochemicals_corporation_ltd_2023_2024,0.1107,0.0,0.5556,0.7,0.0,0.3416
561,bikaji_foods_international_ltd_2023_2024,0.1535,0.6667,0.1111,0.3,1.0,0.3411
562,sasken_technologies_ltd_2022_2023,0.1535,0.6667,0.1111,0.3,1.0,0.3411
563,ncc_limited_2022_2023,0.1535,0.6667,0.1111,0.3,1.0,0.3411
564,gallantt_ispat_ltd_2023_2024,0.1535,0.6667,0.1111,0.3,1.0,0.3411
565,best_agrolife_ltd_2023_2024,0.1535,0.6667,0.1111,0.3,1.0,0.3411
566,gujarat_ambuja_exports_ltd_2023_2024,0.3413,1.0,0.2222,0.0,0.5,0.3409
567,artemis_medicare_services_ltd_2023_2024,0.0877,0.7667,0.1111,0.3,1.0,0.3397
568,aptech_ltd_2023_2024,0.1138,0.6667,0.4444,0.0,1.0,0.3396
569,mastek_ltd_2023_2024,0.1252,0.6667,0.3333,0.3,0.5,0.3396
570,tata_steel_ltd_2023_2024,0.1542,0.0,0.0,1.0,0.5,0.3385
571,greenlam_industries_ltd_2023_2024,0.1413,0.6667,0.1111,0.3,1.0,0.3381
572,india_pesticides_ltd_2023_2024,0.1413,0.6667,0.1111,0.3,1.0,0.3381
573,3i_infotech_ltd_2023_2024,0.1252,0.0,0.2222,1.0,0.0,0.3368
574,inox_wind_ltd_2023_2024,0.2232,1.0,0.2222,0.3,0.0,0.3364
575,swan_energy_ltd_2023_2024,0.233,1.0,0.1111,0.0,1.0,0.336
576,control_print_ltd_2023_2024,0.1322,0.6667,0.1111,0.3,1.0,0.3358
577,tata_technologies_ltd_2023_2024,0.1322,0.6667,0.1111,0.3,1.0,0.3358
578,gujarat_pipavav_port_ltd_2023_2024,0.1322,0.6667,0.1111,0.3,1.0,0.3358
579,shankara_building_products_ltd_2023_2024,0.1398,0.0,0.0,1.0,0.5,0.335
580,bharat_dynamics_ltd_2023_2024,0.1709,0.7667,0.0,0.3,1.0,0.3327
581,gujarat_gas_ltd_2023_2024,0.1138,0.7667,0.5556,0.0,0.5,0.3323
582,nucleus_software_exports_ltd_2023_2024,0.1147,0.6667,0.1111,0.3,1.0,0.3314
583,delta_corp_ltd_2023_2024,0.1147,0.6667,0.1111,0.3,1.0,0.3314
