,specificity,actionability,compliance,outcome_evidence,risk_tone,transparency,TOS_final,NameOfTheCompany,Sector,min_TOS,max_TOS,TOS_range,SRS,Risk_Category
178,0.0,0.7778,0.06295200000000001,0.55,0.74,0.5800000000000001,0.4361504000000001,GLAND PHARMA LIMITED,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,42.31534954904284,Medium Risk
179,0.0,0.7778,0.09820999999999999,0.45,0.81805,0.42333333333333334,0.4131736666666667,GLOBAL HEALTH LIMITED,Human Health and Social Work Activities,0.27147,0.5622995,0.29082949999999996,48.72396598923656,Medium Risk
180,0.0,0.5556,0.06222,0.25,0.675,0.4,0.286064,GMR Power and Urban Infra Limited,Construction,0.26362,0.6428337647058824,0.37921376470588236,5.918561531490687,Very High Risk
181,0.0,0.5556,0.0976,0.25,0.5583,0.5,0.28647,GODAWARI POWER AND ISPAT LIMITED,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,5.604263000582087,Very High Risk
182,0.0,0.7778,0.08138999999999999,0.45,0.65166,0.37,0.3905040000000001,GODFREY PHILLIPS INDIA LIMITED,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,0.26362,0.6177271111111111,0.3541071111111111,35.83209600108444,High Risk
183,0.0,0.7778,0.098692,0.45,0.8699999999999999,0.424,0.41849840000000005,GRANULES INDIA LIMITED,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,37.98596440741153,High Risk
184,0.0,0.5556,0.0488,0.25,0.675,0.45000000000000007,0.28588,GRAPHITE INDIA LIMITED,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,5.459557741486099,Very High Risk
185,0.0,0.7778,0.10314499999999999,0.45,0.889575,0.41,0.4206465000000001,GRP Limited,"Water Supply; Sewerage, Waste Management and Remediation Activities",0.27752,0.5897648000000001,0.3122448000000001,45.837913073332224,Medium Risk
186,0.0,0.5556,0.0732,0.25,0.5583,0.45000000000000007,0.27909,GTL Infrastructure Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,3.145898087972128,Very High Risk
187,0.0,0.7778,0.09335636363636363,0.45,0.8121181818181817,0.4109090909090909,0.4109885454545455,GTPL HATHWAY LIMITED,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,35.83888437474791,High Risk
188,0.0,0.5556,0.10196,0.25,0.6361,0.45999999999999996,0.293122,GUJARAT GAS LIMITED,"Electricity, Gas, Steam and Air Conditioning Supply",0.2685,0.5983539999999999,0.3298539999999999,7.464514603430604,Very High Risk
189,0.0,0.5556,0.08713000000000001,0.35,0.6283200000000001,0.468,0.319778,GUJARAT INDUSTRIES POWER COMPANY LIMITED,"Electricity, Gas, Steam and Air Conditioning Supply",0.2685,0.5983539999999999,0.3298539999999999,15.545665658139662,Very High Risk
190,0.0,0.7778,0.065325,0.25,0.8375,0.4,0.34737500000000004,GUJARAT STATE FERTILIZERS & CHEMICALS LIMITED,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,20.54201521285572,High Risk
191,0.0,0.5556,0.03991,0.45,0.7166600000000001,0.42799999999999994,0.347168,Ganesh Housing Corporation Limited,Construction,0.26362,0.6428337647058824,0.37921376470588236,22.03190067871077,High Risk
192,0.0,0.5556,0.0732,0.25,0.675,0.45000000000000007,0.29076,Gateway Distriparks Limited,Transportation and Storage,0.27448,0.5792004000000001,0.30472040000000006,5.342602595691005,Very High Risk
193,0.5,0.7778,0.0204625,0.7,0.675,0.47,0.5356525,General Insurance Corporation of India,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,70.75489235188765,Low Risk
194,0.3,0.7778,0.07322999999999999,0.7,0.7473875000000001,0.5925,0.52956975,Geojit Financial Services Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,69.17278609085838,Low Risk
195,0.65,0.7778,0.110066,0.7,0.6933199999999999,0.6419999999999999,0.5865052000000001,Glenmark Pharmaceuticals Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,79.19184156654481,Low Risk
196,0.0,0.5556,0.059475,0.25,0.7677,0.4225,0.29591,Go Fashion (India) Limited,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,0.26362,0.6177271111111111,0.3541071111111111,9.118709844227919,Very High Risk
197,0.0,0.5556,0.06758,0.25,0.6750000000000002,0.4533333333333333,0.28980266666666665,Godrej Consumer Products Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,6.421643328515267,Very High Risk
198,0.0,0.7778,0.042944,0.25,0.675,0.37,0.32514880000000007,Godrej Properties Limited,Construction,0.26362,0.6428337647058824,0.37921376470588236,16.225360397379482,Very High Risk
199,0.0,0.5556,0.02196,0.25,0.6750000000000002,0.38333333333333336,0.2771786666666667,Goldiam International Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,3.5265712752525054,Very High Risk
200,0.45,0.7778,0.09634749999999999,0.7,0.68645,0.6675,0.5543495,Goodyear India Limited,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,0.26362,0.6177271111111111,0.3541071111111111,82.10213544928654,Very Low Risk
201,0.0,0.7778,0.081385,0.35,0.89083,0.444,0.38812,Grasim Industries Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,30.535262300764565,High Risk
202,0.3,0.7778,0.09235,0.7,0.6750000000000002,0.6,0.52653,Gujarat Alkalies and Chemicals Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,64.48213503208044,Low Risk
203,0.0,0.5556,0.04148,0.45,0.7833333333333333,0.2,0.34274933333333335,Gujarat Ambuja Exports Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,19.407509630666393,Very High Risk
204,0.0,0.5556,0.02125,0.45,0.8699999999999999,0.424,0.35856999999999994,Gujarat Fluorochemicals Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,23.287736188414403,High Risk
205,0.3,0.7778,0.04473333333333333,0.7,0.675,0.3944444444444445,0.5067288888888889,Gujarat Narmada Valley Fertilizers & Chemicals Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,59.62565212746708,Medium Risk
206,0.0,0.7778,0.0488,0.25,0.675,0.6399999999999999,0.33982,Gujarat Pipavav Port Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,18.19871804405051,Very High Risk
207,0.0,0.5556,0.0488,0.25,0.675,0.5,0.28838,HAWKINS COOKERS LIMITED,Transportation and Storage,0.27448,0.5792004000000001,0.30472040000000006,4.561558727279178,Very High Risk
208,0.0,0.5556,0.058314285714285714,0.25,0.6583285714285714,0.4257142857142857,0.2849014285714286,HCL Technologies Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,4.586345774014021,Very High Risk
209,0.0,0.5556,0.06222,0.45,0.889575,0.2,0.35752150000000005,HDFC Asset Management Company Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,24.42351749949282,High Risk
210,0.0,0.7778,0.064194,0.25,0.735,0.404,0.33709880000000003,HDFC Bank Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,19.111630353527183,Very High Risk
211,0.65,0.7778,0.15852,0.7,0.5972333333333334,0.6033333333333333,0.5846540000000001,HDFC Life Insurance Company Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,83.50004544051137,Very Low Risk
212,0.0,0.5556,0.04236714285714286,0.25,0.6749999999999999,0.4114285714285714,0.28266485714285716,HEG Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,4.671001673395441,Very High Risk
213,0.0,0.5556,0.06572142857142857,0.45,0.7976142857142857,0.3642857142857143,0.35724000000000006,HEXA TRADEX LIMITED,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,24.35030013687234,High Risk
214,0.0,0.7778,0.11704250000000001,0.45,0.808325,0.615,0.42555100000000007,HFCL Limited,Construction,0.26362,0.6428337647058824,0.37921376470588236,42.701772739075935,Medium Risk
215,0.6,0.7778,0.0244,0.7,0.675,0.75,0.56544,HINDALCO INDUSTRIES LIMITED,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,74.02532423788564,Low Risk
216,0.3,0.7778,0.113894,0.7,0.805,0.594,0.5435388,HINDUJA GLOBAL SOLUTIONS LIMITED,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,68.69340630468513,Low Risk
217,0.45,1.0,0.07273285714285714,0.7,0.7047571428571429,0.4114285714285714,0.5830937142857143,HINDUSTAN AERONAUTICS LIMITED,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,78.35512983063295,Low Risk
218,0.0,0.5556,0.04514,0.25,0.675,0.42500000000000004,0.283898,HINDUSTAN COPPER LIMITED,"Professional, Scientific and Technical Activities",0.24088,0.5974623333333334,0.35658233333333345,12.063974005068477,Very High Risk
219,0.3,0.7778,0.06319333333333334,0.7,0.6981444444444445,0.5677777777777777,0.521402,HINDUSTAN PETROLEUM COPORATION LIMITED,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,0.26362,0.6177271111111111,0.3541071111111111,72.79774732315772,Low Risk
220,0.5,0.7778,0.06551,0.7,0.9611000000000001,0.38333333333333336,0.5689386666666667,Happiest Minds Technologies Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,74.98913526634708,Low Risk
221,0.0,0.5556,0.0244,0.25,0.675,0.2,0.2685,Harsha Engineers International Limited,Construction,0.26362,0.6428337647058824,0.37921376470588236,1.2868731185918096,Very High Risk
222,0.0,0.5556,0.061,0.25,0.9509222222222221,0.4044444444444445,0.31363444444444444,Hathway Cable and Datacom Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,11.708244584019784,Very High Risk
223,0.45,0.7778,0.040925,0.7,0.7562500000000001,0.615,0.54762,Healthcare Global Enterprises Limited,Human Health and Social Work Activities,0.27147,0.5622995,0.29082949999999996,94.95254092174282,Very Low Risk
224,0.0,0.5556,0.07548142857142857,0.25,0.8107,0.39714285714285713,0.30214342857142856,Hemisphere Properties India Limited,"Professional, Scientific and Technical Activities",0.24088,0.5974623333333334,0.35658233333333345,17.180724574528895,Very High Risk
225,0.0,0.5556,0.02074,0.25,1.0,0.2,0.300268,Hero MotoCorp Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,8.98840395822023,Very High Risk
226,0.0,0.7778,0.07841250000000001,0.45,0.8006916666666667,0.5983333333333333,0.41622833333333337,Himadri Speciality Chemical Ltd,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,37.42920070374174,High Risk
227,0.0,0.5556,0.0488,0.25,0.675,0.45000000000000007,0.28588,Hindustan Construction Company Ltd.,Construction,0.26362,0.6428337647058824,0.37921376470588236,5.870040086035597,Very High Risk
228,0.3,0.7778,0.021028,0.7,0.74,0.6339999999999999,0.5204656,Hindustan Unilever Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,62.99476117909442,Low Risk
229,0.3,0.7778,0.061305,0.7,0.7562500000000001,0.4475,0.520821,Hindustan Zinc Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,63.081927702963426,Low Risk
230,0.0,0.5556,0.08662,0.25,0.675,0.49,0.29544400000000004,Hindware Home Innovation Limited,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,0.26362,0.6177271111111111,0.3541071111111111,8.987111244432011,Very High Risk
231,0.65,0.7778,0.154585,0.7,0.808325,0.585,0.6040595,Home First Finance Company India Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,88.54736171167215,Very Low Risk
232,0.0,0.5556,0.02074,0.25,0.675,0.2,0.267768,Honeywell Automation India Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,1.0173515503901283,Very High Risk
233,0.3,0.7778,0.08488,0.7,0.6861,0.3666666666666667,0.5144793333333334,Housing & Urban Development Corporation Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,65.24781092504134,Low Risk
234,0.0,0.5556,0.1109705,0.45,0.7166650000000001,0.433,0.3616306,ICICI Bank Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,25.492282915989527,High Risk
235,0.65,0.7778,0.07853928571428573,0.7,0.6583285714285714,0.6085714285714285,0.5750292857142858,ICICI Lombard General Insurance Company Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,80.99668417594411,Very Low Risk
236,0.3,1.0,0.07961875,0.7,0.6458312500000001,0.7725,0.574131875,ICICI Prudential Life Insurance Company Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,80.7632701592927,Very Low Risk
237,0.3,1.0,0.09651090909090908,0.7,0.6431727272727273,0.3954545454545455,0.5583921818181818,ICICI Securities Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,76.66941998796655,Low Risk
238,0.0,0.7778,0.04148,0.25,0.61665,0.43999999999999995,0.32252100000000006,ICRA Limited,"Professional, Scientific and Technical Activities",0.24088,0.5974623333333334,0.35658233333333345,22.89541358844662,High Risk
239,0.3,0.7778,0.10128199999999998,0.7,0.8,0.424,0.5320164,IDBI Bank Ltd.,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,69.80915291236957,Low Risk
240,0.0,0.7778,0.07277249999999999,0.45,0.68645,0.40750000000000003,0.39413450000000005,IDFC FIRST Bank Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,33.946456389808,High Risk
241,0.0,0.5556,0.0732,0.25,0.675,0.45000000000000007,0.29076,IFCI Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,7.059038087104412,Very High Risk
242,0.0,0.5556,0.1707,0.25,0.7667,0.45000000000000007,0.31943000000000005,IGARASHI MOTORS INDIA LIMITED,Education,0.285907,0.4106292,0.1247222,26.878133964923666,High Risk
243,0.0,0.5556,0.04148,0.25,0.675,0.44399999999999995,0.284116,IIFL Finance Limited (“IIFL”),Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,5.330952270939268,Very High Risk
244,0.3,0.7778,0.0637725,0.7,0.6631916666666667,0.6333333333333333,0.5213003333333334,IIFL SECURITIES LIMITED,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,67.02193394612236,Low Risk
245,0.0,0.5556,0.09394000000000001,0.25,0.5,0.43999999999999995,0.276908,INDIAN OVERSEAS BANK,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,3.456171632330258,Very High Risk
246,0.5,0.7778,0.076525,0.7,0.70555,0.4083333333333333,0.5468366666666667,INDIAN RAILWAY FINANCE CORPORATION LIMITED,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,73.66386281881927,Low Risk
247,0.3,0.7778,0.11049999999999999,0.7,0.7444500000000001,0.4,0.527105,INFOBEANS TECHNO. LTD.,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,64.62004828403305,Low Risk
248,0.0,0.5556,0.06954,0.45,0.61665,0.43999999999999995,0.3436930000000001,INTELLECT DESIGN ARENA LIMITED,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,19.158697818295405,Very High Risk
249,0.0,0.5556,0.06954,0.45,0.8375,0.6399999999999999,0.375778,ION EXCHANGE (INDIA) LIMITED,"Water Supply; Sewerage, Waste Management and Remediation Activities",0.27752,0.5897648000000001,0.3122448000000001,31.46825823840781,High Risk
250,0.3,0.7778,0.046692500000000005,0.7,0.675,0.6649999999999999,0.5206485,IRB Infrastructure Developers Limited,Construction,0.26362,0.6428337647058824,0.37921376470588236,67.77931708237196,Low Risk
251,0.0,0.5556,0.0241225,0.45,0.675,0.2,0.32844450000000003,IRM Energy Limited,"Electricity, Gas, Steam and Air Conditioning Supply",0.2685,0.5983539999999999,0.3298539999999999,18.17304019354018,Very High Risk
252,0.3,0.7778,0.042395,0.7,0.7156250000000001,0.46,0.5136015,ITC Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,61.31125038424561,Low Risk
253,0.0,0.7778,0.0244,0.25,0.675,0.2,0.31294000000000005,ITD Cementation India Limited,Construction,0.26362,0.6428337647058824,0.37921376470588236,13.005857010030358,Very High Risk
254,0.0,0.5556,0.11829999999999999,0.25,0.5583,0.75,0.30311,India Shelter Finance Corporation Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,10.2712385431007,Very High Risk
255,0.0,0.7778,0.0601125,0.45,0.889575,0.41000000000000003,0.4120400000000001,IndiaMART InterMESH Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,36.09950278351999,High Risk
256,0.0,0.7778,0.07428375,0.45,0.843225,0.41000000000000003,0.41023925000000006,Indian Bank,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,38.13525681844819,High Risk
257,0.0,0.5556,0.09938285714285713,0.25,0.6583285714285714,0.44571428571428573,0.29411514285714285,Indian Energy Exchange Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,7.93170135962643,Very High Risk
258,0.0,0.7778,0.06344,0.25,0.6750000000000002,0.41666666666666674,0.33158133333333334,Indian Oil Corporation Limited,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,0.26362,0.6177271111111111,0.3541071111111111,19.19230967152437,Very High Risk
259,0.0,0.7778,0.0854,0.25,0.6361,0.45999999999999996,0.33425000000000005,IndoStar Capital Finance Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,18.37066544186385,Very High Risk
260,0.0,0.7778,0.067122,0.25,0.65166,0.622,0.34025040000000006,Indoco Remedies Limited,"Professional, Scientific and Technical Activities",0.24088,0.5974623333333334,0.35658233333333345,27.867449032341295,High Risk
261,0.45,0.7778,0.0765,0.7,0.7805444444444444,0.42000000000000004,0.5474144444444445,Indus Towers Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,69.65404154321631,Low Risk
262,0.5,1.0,0.03854857142857143,0.7,0.6666642857142858,0.4171428571428572,0.5802332857142858,IndusInd Bank Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,82.3502300199121,Very Low Risk
263,0.0,0.5556,0.0488,0.25,0.675,0.45000000000000007,0.28588,Infibeam Avenues Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,4.82889903481508,Very High Risk
264,0.0,0.7778,0.10433749999999999,0.25,0.671875,0.4225,0.33974000000000004,Info Edge (India) Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,18.178888872364592,Very High Risk
265,0.0,0.7778,0.06344,0.45,0.7833333333333333,0.38333333333333336,0.4007480000000001,Inox Wind Energy Limited,"Electricity, Gas, Steam and Air Conditioning Supply",0.2685,0.5983539999999999,0.3298539999999999,40.092889581451225,Medium Risk
266,0.0,0.7778,0.04331,0.45,0.8374999999999999,0.2,0.39297200000000004,Insolation Energy Limited,"Electricity, Gas, Steam and Air Conditioning Supply",0.2685,0.5983539999999999,0.3298539999999999,37.735482971253965,High Risk
267,0.45,0.7778,0.0,0.7,0.675,0.2,0.51056,InterGlobe Aviation Limited,Transportation and Storage,0.27448,0.5792004000000001,0.30472040000000006,77.4743010313717,Low Risk
268,0.0,0.7778,0.09817857142857142,0.45,0.9666571428571429,0.44571428571428573,0.42914714285714295,J .B. Chemicals & Pharmaceuticals Ltd.,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,40.5977086348513,Medium Risk
269,0.0,0.7778,0.08418,0.45,0.7249833333333333,0.5866666666666667,0.40922766666666666,"J. Kumar Infraprojects Limited (""JKIL"")",Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,0.26362,0.6177271111111111,0.3541071111111111,41.11966749545962,Medium Risk
270,0.3,0.7778,0.07674,0.7,0.7969636363636364,0.40181818181818185,0.5256952727272727,JAGRAN PRAKASHAN LIMITED,Transportation and Storage,0.27448,0.5792004000000001,0.30472040000000006,82.44123882984947,Very Low Risk
271,0.0,0.7778,0.060822,0.45,0.9349999999999999,0.37,0.41472440000000005,JAIPRAKASH POWER VENTURES LIMITED,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,37.0603412754992,High Risk
272,0.0,0.5556,0.075395,0.45,0.6458250000000001,0.42500000000000004,0.34703150000000005,JANA SMALL FINANCE BANK LIMITED,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,21.69509784091783,High Risk
273,0.0,0.7778,0.06238,0.45,0.8787,0.6011111111111112,0.4209615555555556,JINDAL STEEL & POWER LIMITED,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,38.590085700395264,High Risk
274,0.0,0.7778,0.12643000000000001,0.45,0.7444333333333333,0.6766666666666666,0.4241226666666667,JK Cement Limited (JKCL),Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,39.36538977219959,High Risk
275,0.0,0.5556,0.10369999999999999,0.25,0.61665,0.2,0.278525,JK Lakshmi Cement Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,3.655647265806393,Very High Risk
276,0.0,0.5556,0.06498999999999999,0.35,0.6750000000000002,0.42,0.317618,JK Paper Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,13.243719628246463,Very High Risk
277,0.0,0.5556,0.0732,0.25,0.5583,0.45000000000000007,0.27909,JK Tyre & Industries Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,3.7942209461271275,Very High Risk
278,0.3,1.0,0.05866565217391304,0.7,0.6981869565217395,0.5882608695652174,0.5659648695652174,JM Financial Limited (the “Company”/ “JMFL”),Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,78.63905488951677,Low Risk
279,0.0,0.7778,0.042944,0.45,0.74,0.37,0.3916488000000001,JSW Energy Limited,"Electricity, Gas, Steam and Air Conditioning Supply",0.2685,0.5983539999999999,0.3298539999999999,37.334335797049626,High Risk
280,0.0,0.5556,0.045872,0.25,0.66998,0.404,0.2824924,JSW Holdings Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,4.908658452286993,Very High Risk
281,0.0,0.5556,0.06467571428571428,0.45,0.7345142857142858,0.44285714285714284,0.35464942857142856,JSW Infrastructure Limited,Transportation and Storage,0.27448,0.5792004000000001,0.30472040000000006,26.309176731006044,High Risk
282,0.0,0.7778,0.11227999999999999,0.45,0.7726071428571429,0.4442857142857143,0.41249100000000005,JSW Steel Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,36.51257055403311,High Risk
283,0.0,0.7778,0.05926,0.45,0.7986,0.4166666666666667,0.4031053333333333,JUBILANT INGREVIA LIMITED,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,34.21061237303543,High Risk
284,0.6,0.7778,0.044585,0.7,0.675,0.4,0.551977,JUPITER LIFE LINE HOSPITALS LIMITED,Human Health and Social Work Activities,0.27147,0.5622995,0.29082949999999996,96.45066955037233,Very Low Risk
285,0.0,0.5556,0.04148,0.25,0.675,0.4,0.281916,Jain Irrigation Systems Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,4.48733461088183,Very High Risk
286,0.0,0.7778,0.0244,0.25,1.0,0.45000000000000007,0.3579400000000001,Jammu and Kashmir Bank Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,24.532368178912627,High Risk
287,0.0,0.7778,0.06273000000000001,0.45,1.0,0.44399999999999995,0.4253060000000001,Jindal Drilling And Industries Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,39.387675178338625,High Risk
288,0.0,0.7778,0.04514,0.25,0.675,0.2,0.31708800000000004,Jindal Saw Limited,"Professional, Scientific and Technical Activities",0.24088,0.5974623333333334,0.35658233333333345,21.37178229992699,High Risk
289,0.0,0.5556,0.023845,0.25,0.675,0.4,0.278389,Jio Financial Services Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,3.8413755898469013,Very High Risk
290,0.0,0.7778,0.05767,0.45,0.8527666666666667,0.4533333333333333,0.41003733333333336,Jubilant Pharmova Limited,"Professional, Scientific and Technical Activities",0.24088,0.5974623333333334,0.35658233333333345,47.438506487982664,Medium Risk
291,0.0,0.5556,0.04514,0.25,0.675,0.43999999999999995,0.284648,Just Dial Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,4.523529790851821,Very High Risk
292,0.0,0.5556,0.11186999999999998,0.25,0.5972000000000001,0.6766666666666666,0.30204733333333333,Jyoti Structures Limited,Construction,0.26362,0.6428337647058824,0.37921376470588236,10.133422599556082,Very High Risk
293,0.0,0.7778,0.04599,0.25,0.7833333333333333,0.41666666666666674,0.3389246666666667,K.P. ENERGY LIMITED,"Electricity, Gas, Steam and Air Conditioning Supply",0.2685,0.5983539999999999,0.3298539999999999,21.350253950737812,High Risk
294,0.0,0.7778,0.0591975,0.45,0.675,0.3875,0.3892745000000001,K.P.R. Mill Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,30.818418608605807,High Risk
295,0.0,0.5556,0.04514,0.25,0.675,0.2,0.272648,KAJARIA CERAMICS LIMITED,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,2.214235727319694,Very High Risk
296,0.0,0.7778,0.06588,0.25,0.6361,0.2,0.317346,KAMA Holdings Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,13.97398232379409,Very High Risk
297,0.0,0.5556,0.08113000000000001,0.25,0.7562500000000001,0.635,0.30972099999999997,KEC International Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,11.306876524719241,Very High Risk
298,0.0,0.5556,0.160595,0.45,0.6708166666666666,0.6399999999999999,0.37732066666666664,KEI INDUSTRIES LIMITED,Construction,0.26362,0.6428337647058824,0.37921376470588236,29.98326465149615,High Risk
299,0.45,0.7778,0.022150000000000003,0.7,0.7976142857142856,0.4485714285714285,0.53968,KEYSTONE REALTORS LIMITED,"Professional, Scientific and Technical Activities",0.24088,0.5974623333333334,0.35658233333333345,83.79551426645739,Very Low Risk
300,0.0,0.5556,0.06588,0.25,0.6750000000000002,0.6433333333333333,0.29896266666666665,KFin Technologies Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,8.07162957785346,Very High Risk
301,0.3,0.7778,0.0244,0.7,0.6750000000000002,0.45000000000000007,0.50544,KIOCL Limited,"Professional, Scientific and Technical Activities",0.24088,0.5974623333333334,0.35658233333333345,74.19324382307217,Low Risk
302,0.3,1.0,0.0819225,0.7,0.61665,0.585,0.5622995,KMC Speciality Hospitals (India) Limited,Human Health and Social Work Activities,0.27147,0.5622995,0.29082949999999996,100.0,Very Low Risk
303,0.0,0.7778,0.0244,0.25,1.0,0.2,0.3454400000000001,KNR Constructions Limited,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,0.26362,0.6177271111111111,0.3541071111111111,23.106003080047362,High Risk
304,0.0,0.7778,0.04096,0.25,0.6750000000000002,0.2,0.31625200000000003,KOVAI MEDICAL CENTER AND HOSPITAL LIMITED,Education,0.285907,0.4106292,0.1247222,24.330071150124045,High Risk
305,0.0,0.7778,0.042722,0.45,0.805,0.39,0.3991044000000001,KPI GREEN ENERGY LIMITED,Construction,0.26362,0.6428337647058824,0.37921376470588236,35.727711546832055,High Risk
306,0.0,0.5556,0.11974,0.45,0.6749999999999999,0.44,0.359568,KPIT Technologies Limited,"Professional, Scientific and Technical Activities",0.24088,0.5974623333333334,0.35658233333333345,33.28487950889321,High Risk
307,0.0,0.7778,0.11577199999999999,0.45,0.75832,0.622,0.4206464000000001,KRBL Limited,"Electricity, Gas, Steam and Air Conditioning Supply",0.2685,0.5983539999999999,0.3298539999999999,46.12537668180471,Medium Risk
